,x,MEAN,MAX,VAR,1st Quar
2574,8.116890607,,,,
2575,7.562146614,,,,
2576,7.53488165,,,,
2577,10.43231771,,,,
2578,11.34925332,,,,
2579,12.53846278,,,,
2580,7.50363583,,,,
2581,6.889429437,,,,
2582,5.920817752,,,,
2583,6.543797296,,,,
2584,4.555637549,,,,
2585,11.38481816,,,,
2586,9.418755251,,,,
2587,8.472334434,,,,
2588,5.454174604,,,,
2589,13.98664494,,,,
2590,10.44085244,,,,
2591,9.508851605,,,,
2592,10.69696266,,,,
2593,3.956755581,,,,
2594,5.789960099,,,,
2595,7.203175321,,,,
2596,9.892354986,,,,
2597,11.14907838,,,,
2598,12.49535312,,,,
2599,8.905115566,,,,
2600,8.165073662,,,,
2601,10.39094303,,,,
2602,8.58421449,,,,
2603,9.46231577,,,,
2604,9.627626048,,,,
2605,8.551687653,,,,
2606,9.58289727,,,,
2607,11.22412631,,,,
2608,10.87635653,,,,
2609,7.951635602,,,,
2610,9.114823717,,,,
2611,6.634069821,,,,
2612,4.404804279,,,,
2613,10.41062468,,,,
2614,6.646485569,,,,
2615,11.20562169,,,,
2616,9.358250371,,,,
2617,8.576385893,,,,
2618,8.487853678,,,,
2619,9.065676307,,,,
2620,8.998612442,,,,
2621,6.055316544,,,,
2622,9.308494131,,,,
2623,9.073442044,,,,
2624,8.643008421,,,,
2625,9.472404807,,,,
2626,8.041982799,,,,
2627,10.31241113,,,,
2628,8.143759056,,,,
2629,7.708911802,,,,
2630,6.350440956,,,,
2631,8.083752534,,,,
2632,8.610858556,,,,
2633,11.16757602,,,,
2634,10.67994914,,,,
2635,9.102574655,,,,
2636,8.636591234,,,,
2637,12.08329033,,,,
2638,10.39603805,,,,
2639,9.942356454,,,,
2640,5.774428071,,,,
2641,13.17406097,,,,
2642,7.653949397,,,,
2643,9.313080417,,,,
2644,12.89918594,,,,
2645,7.891735619,,,,
2646,11.24776446,,,,
2647,9.084961435,,,,
2648,5.248535679,,,,
2649,8.239694492,,,,
2650,9.095973598,,,,
2651,8.194777141,,,,
2652,9.152487432,,,,
2653,8.312468082,,,,
2654,10.71323691,,,,
2655,9.844457062,,,,
2656,7.367494527,,,,
2657,10.83725769,,,,
2658,8.386718537,,,,
2659,9.95687889,,,,
2660,10.84964423,,,,
2661,9.581120967,,,,
2662,8.696813828,,,,
2663,7.099349547,,,,
2664,9.700797457,,,,
2665,12.93333562,,,,
2666,6.213616433,,,,
2667,9.933635345,,,,
2668,9.613404103,,,,
2669,9.55152863,,,,
2670,11.5335386,,,,
2671,7.727498414,,,,
2672,9.992114808,,,,
2673,8.816224818,,,,
2674,10.8520647,,,,
2675,11.6372112,,,,
2676,10.25711492,,,,
2677,9.172418867,,,,
2678,9.3265264,,,,
2679,7.362844774,,,,
2680,6.973581019,,,,
2681,4.887813584,,,,
2682,7.879572557,,,,
2683,10.36128615,,,,
2684,6.782160998,,,,
2685,12.47323662,,,,
2686,8.558696828,,,,
2687,10.48845974,,,,
2688,10.25370459,,,,
2689,8.817593441,,,,
2690,7.954583286,,,,
2691,11.03027513,,,,
2692,5.706483341,,,,
2693,8.779275236,,,,
2694,10.23678704,,,,
2695,6.68609336,,,,
2696,9.583996847,,,,
2697,7.944141234,,,,
2698,7.855907497,,,,
2699,9.882637264,,,,
2700,8.618913507,,,,
2701,10.50001787,,,,
2702,8.615086733,,,,
2703,7.91128749,,,,
2704,11.17846028,,,,
2705,8.327871306,,,,
2706,6.95957568,,,,
2707,11.02269548,,,,
2708,8.858254112,,,,
2709,9.222009026,,,,
2710,7.166942971,,,,
2711,11.2015653,,,,
2712,10.48688134,,,,
2713,11.17001473,,,,
2714,5.131491639,,,,
2715,12.07441595,,,,
2716,9.242200506,,,,
2717,5.950394564,,,,
2718,8.312300317,,,,
2719,6.519476334,,,,
2720,10.60780065,,,,
2721,10.4687058,,,,
2722,12.58188562,,,,
2723,9.531627964,,,,
2724,7.838085577,,,,
2725,10.02956001,,,,
2726,11.55569833,,,,
2727,9.251680601,,,,
2728,11.11857529,,,,
2729,5.437676845,,,,
2730,10.87211798,,,,
2731,11.68643735,,,,
2732,9.593780755,,,,
2733,13.09147309,,,,
2734,11.46410362,,,,
2735,9.466820826,,,,
2736,7.419398382,,,,
2737,12.3559879,,,,
2738,6.360722913,,,,
2739,8.702535915,,,,
2740,10.07630801,,,,
2741,5.25743214,,,,
2742,6.858416759,,,,
2743,10.05643074,,,,
2744,6.997724296,,,,
2745,8.221764943,,,,
2746,10.03256018,,,,
2747,9.42889877,,,,
2748,9.663580279,,,,
2749,6.906459284,,,,
2750,10.1259722,,,,
2751,7.124827312,,,,
2752,8.752432312,,,,
2753,15.70912481,,,,
2754,9.75092593,,,,
2755,10.27250659,,,,
2756,9.904390573,,,,
2757,6.398807965,,,,
2758,10.85357252,,,,
2759,9.953711455,,,,
2760,10.93115472,,,,
2761,8.007998579,,,,
2762,10.63176281,,,,
2763,10.80921602,,,,
2764,6.278870655,,,,
2765,10.40276032,,,,
2766,9.542199885,,,,
2767,12.60105362,,,,
2768,5.579445233,,,,
2769,10.72210149,,,,
2770,6.120795786,,,,
2771,8.682454836,,,,
2772,12.86684379,,,,
2773,7.691352022,,,,
2774,10.24292888,,,,
2775,7.382189015,,,,
2776,6.510752944,,,,
2777,9.874018712,,,,
2778,4.4362856,,,,
2779,11.5132068,,,,
2780,10.37155801,,,,
2781,8.854473735,,,,
2782,8.586945567,,,,
2783,6.607590001,,,,
2784,13.3543631,,,,
2785,7.78658853,,,,
2786,11.87284154,,,,
2787,9.244454823,,,,
2788,7.863328497,,,,
2789,5.918486119,,,,
2790,11.13205827,,,,
2791,11.61316344,,,,
2792,9.633484588,,,,
2793,9.542988995,,,,
2794,9.547659686,,,,
2795,7.427032958,,,,
2796,9.956478526,,,,
2797,8.389389842,,,,
2798,6.949117193,,,,
2799,6.913337369,,,,
2800,11.16293353,,,,
2801,8.419850217,,,,
2802,10.35214615,,,,
2803,9.829866659,,,,
2804,11.12296502,,,,
2805,9.593213319,,,,
2806,8.716367286,,,,
2807,10.9202783,,,,
2808,10.87754172,,,,
2809,8.762000815,,,,
2810,8.848225398,,,,
2811,11.31406203,,,,
2812,6.399646145,,,,
2813,6.99712459,,,,
2814,10.31444534,,,,
2815,10.07877282,,,,
2816,12.23097227,,,,
2817,7.778653404,,,,
2818,9.13594966,,,,
2819,12.39542451,,,,
2820,7.868733488,,,,
2821,7.263284546,,,,
2822,7.904618643,,,,
2823,6.240139937,,,,
2824,8.713370474,,,,
2825,8.693674499,,,,
2826,7.404434346,,,,
2827,8.196582542,,,,
2828,9.11203193,,,,
2829,9.649866785,,,,
2830,5.729624612,,,,
2831,9.381396236,,,,
2832,6.312856607,,,,
2833,6.727031079,,,,
2834,11.29570375,,,,
2835,10.52272052,,,,
2836,9.926783565,,,,
2837,9.854282298,,,,
2838,10.04854486,,,,
2839,9.122620636,,,,
2840,10.56711135,,,,
2841,6.13533433,,,,
2842,10.17525257,,,,
2843,11.10832969,,,,
2844,9.570891696,,,,
2845,5.953003784,,,,
2846,12.36976208,,,,
2847,9.571700442,,,,
2848,10.2706087,,,,
2849,9.64871803,,,,
2850,10.90471065,,,,
2851,10.96366293,,,,
2852,12.73873053,,,,
2853,9.749233888,,,,
2854,10.83790305,,,,
2855,9.857683333,,,,
2856,9.630850287,,,,
2857,8.968815406,,,,
2858,9.031702439,,,,
2859,6.600402147,,,,
2860,11.40866996,,,,
2861,12.64928483,,,,
2862,8.995535922,,,,
2863,6.657909984,,,,
2864,10.25805164,,,,
2865,8.576090002,,,,
2866,8.932452302,,,,
2867,9.996744001,,,,
2868,8.771643011,,,,
2869,11.19801912,,,,
2870,13.72339533,,,,
2871,6.740404242,,,,
2872,9.589106945,,,,
2873,9.325399903,,,,
2874,13.98619173,,,,
2875,9.933968068,,,,
2876,10.76957952,,,,
2877,8.006603387,,,,
2878,9.090073032,,,,
2879,8.327324465,,,,
2880,9.740266323,,,,
2881,8.29656637,,,,
2882,7.052931083,,,,
2883,7.403363602,,,,
2884,10.83421713,,,,
2885,13.00242824,,,,
2886,11.83393151,,,,
2887,8.44493731,,,,
2888,11.09476632,,,,
2889,6.293217008,,,,
2890,9.481944363,,,,
2891,12.89165919,,,,
2892,9.140458353,,,,
2893,9.379167205,,,,
2894,9.138099091,,,,
2895,6.518368757,,,,
2896,12.62956808,,,,
2897,8.964312093,,,,
2898,6.62519746,,,,
2899,8.985728468,,,,
2900,9.425856634,,,,
2901,7.783070922,,,,
2902,11.03553809,,,,
2903,8.651094762,,,,
2904,13.50649216,,,,
2905,9.516558718,,,,
2906,8.772404263,,,,
2907,7.468655989,,,,
2908,7.928117576,,,,
2909,6.873353863,,,,
2910,7.736605754,,,,
2911,10.57611262,,,,
2912,8.683378769,,,,
2913,11.75140223,,,,
2914,10.34851138,,,,
2915,7.731504927,,,,
2916,11.28245776,,,,
2917,6.172199904,,,,
2918,8.458393542,,,,
2919,9.054426681,,,,
2920,9.117951736,,,,
2921,14.17240802,,,,
2922,10.37064573,,,,
2923,6.242581223,,,,
2924,11.39735642,,,,
2925,10.39976945,,,,
2926,12.17878361,,,,
2927,8.519324909,,,,
2928,5.766016699,,,,
2929,9.861883667,,,,
2930,9.008407042,,,,
2931,10.84352696,,,,
2932,7.108901687,,,,
2933,9.038358733,,,,
2934,10.13071477,,,,
2935,11.68124187,,,,
2936,8.536979247,,,,
2937,13.22544736,,,,
2938,11.61306379,,,,
2939,9.779081873,,,,
2940,11.22534442,,,,
2941,6.799492829,,,,
2942,7.819401548,,,,
2943,8.630922795,,,,
2944,8.780662195,,,,
2945,11.33968913,,,,
2946,5.840138325,,,,
2947,11.18345294,,,,
2948,7.567365274,,,,
2949,9.929628482,,,,
2950,9.510600664,,,,
2951,11.61154184,,,,
2952,12.60178727,,,,
2953,10.76091716,,,,
2954,10.61184217,,,,
2955,8.347818066,,,,
2956,9.044331678,,,,
2957,8.502470687,,,,
2958,11.31570531,,,,
2959,8.535982558,,,,
2960,9.592323682,,,,
2961,4.315843706,,,,
2962,5.697472701,,,,
2963,11.35381217,,,,
2964,11.93234093,,,,
2965,9.084665116,,,,
2966,5.809065972,,,,
2967,10.94625701,,,,
2968,8.998759783,,,,
2969,8.959662847,,,,
2970,9.633149519,,,,
2971,9.343889678,,,,
2972,8.848731993,,,,
2973,8.850099655,,,,
2974,12.04419194,,,,
2975,7.059776771,,,,
2976,14.72591388,,,,
2977,10.90452211,,,,
2978,12.54962891,,,,
2979,9.291662353,,,,
2980,5.719623403,,,,
2981,9.850547526,,,,
2982,9.20425595,,,,
2983,9.900293498,,,,
2984,9.675194415,,,,
2985,9.073009651,,,,
2986,12.12088295,,,,
2987,7.795230128,,,,
2988,9.630163908,,,,
2989,6.288936274,,,,
2990,9.836722714,,,,
2991,9.543884208,,,,
2992,9.241350012,,,,
2993,7.181986463,,,,
2994,9.136022477,,,,
2995,9.480623861,,,,
2996,11.92203923,,,,
2997,10.26235291,,,,
2998,10.29690766,,,,
2999,9.82024765,,,,
3000,9.357603361,,,,
3001,10.942686,,,,
3002,9.575818167,,,,
3003,9.907029393,,,,
3004,11.78427304,,,,
3005,5.608045345,,,,
3006,7.861406869,,,,
3007,9.198722407,,,,
3008,12.12730176,,,,
3009,8.93352611,,,,
3010,9.942891352,,,,
3011,5.109188772,,,,
3012,8.232500513,,,,
3013,12.26525186,,,,
3014,12.91538105,,,,
3015,12.6393352,,,,
3016,12.30907318,,,,
3017,10.56405013,,,,
3018,8.847379575,,,,
3019,9.790941368,,,,
3020,10.00383737,,,,
3021,7.144166493,,,,
3022,8.904503316,,,,
3023,7.508819658,,,,
3024,8.398322401,,,,
3025,9.384072595,,,,
3026,6.875409891,,,,
3027,11.803397,,,,
3028,8.838626188,,,,
3029,10.9457297,,,,
3030,8.130957749,,,,
3031,8.157001736,,,,
3032,9.31640159,,,,
3033,10.54691989,,,,
3034,8.399428331,,,,
3035,10.02824384,,,,
3036,5.384960562,,,,
3037,9.007489343,,,,
3038,9.137303225,,,,
3039,7.536804203,,,,
3040,7.229706395,,,,
3041,7.348395524,,,,
3042,10.32544893,,,,
3043,12.22849525,,,,
3044,8.844489923,,,,
3045,5.945102377,,,,
3046,9.38345398,,,,
3047,7.644918604,,,,
3048,11.92837307,,,,
3049,12.73818987,,,,
3050,8.633608196,,,,
3051,8.303260328,,,,
3052,8.305034551,,,,
3053,10.37357405,,,,
3054,10.55060657,,,,
3055,10.32634261,,,,
3056,9.693670988,,,,
3057,8.283457242,,,,
3058,9.588783545,,,,
3059,7.040150856,,,,
3060,7.876270934,,,,
3061,7.981807929,,,,
3062,9.033005358,,,,
3063,6.377516718,,,,
3064,10.51913655,,,,
3065,8.406221491,,,,
3066,8.078336201,,,,
3067,8.2732728,,,,
3068,12.33348338,,,,
3069,8.405140738,,,,
3070,11.81024346,,,,
3071,3.640789308,,,,
3072,12.49329448,,,,
3073,9.222609623,,,,
3074,8.21952293,,,,
3075,8.371244657,,,,
3076,9.766324645,,,,
3077,9.628095227,,,,
3078,6.008372267,,,,
3079,12.58554567,,,,
3080,8.971799346,,,,
3081,13.78702378,,,,
3082,9.795063072,,,,
3083,9.325901282,,,,
3084,9.497881911,,,,
3085,8.841495973,,,,
3086,5.665847285,,,,
3087,8.471296908,,,,
3088,12.63562119,,,,
3089,10.25360339,,,,
3090,10.55514486,,,,
3091,9.308861223,,,,
3092,6.47411698,,,,
3093,8.384641653,,,,
3094,6.895227719,,,,
3095,8.36390158,,,,
3096,8.077981995,,,,
3097,10.09848314,,,,
3098,9.32602496,,,,
3099,9.005607856,,,,
3100,10.19024546,,,,
3101,8.653538385,,,,
3102,12.00805029,,,,
3103,9.334489233,,,,
3104,8.9362517,,,,
3105,14.46499722,,,,
3106,11.75006506,,,,
3107,7.958016004,,,,
3108,12.79799923,,,,
3109,8.366258973,,,,
3110,9.917363137,,,,
3111,9.346888391,,,,
3112,7.207414225,,,,
3113,9.659485733,,,,
3114,8.643049202,,,,
3115,11.0074576,,,,
3116,9.514917082,,,,
3117,8.466750192,,,,
3118,9.19810665,,,,
3119,8.932243986,,,,
3120,10.58569576,,,,
3121,10.15315248,,,,
3122,9.116673564,,,,
3123,8.130885192,,,,
3124,7.447051669,,,,
3125,9.805367366,,,,
3126,11.88074726,,,,
3127,8.651313347,,,,
3128,8.875598562,,,,
3129,10.06202443,,,,
3130,9.608511568,,,,
3131,10.35386397,,,,
3132,10.82529414,,,,
3133,10.38694541,,,,
3134,9.626485213,,,,
3135,7.979931571,,,,
3136,13.15903238,,,,
3137,6.590002716,,,,
3138,7.61415068,,,,
3139,7.861815205,,,,
3140,6.21316607,,,,
3141,7.132054446,,,,
3142,8.852157228,,,,
3143,11.05864308,,,,
3144,8.730166322,,,,
3145,7.297656096,,,,
3146,9.938896391,,,,
3147,8.308669309,,,,
3148,6.957611995,,,,
3149,10.02814034,,,,
3150,9.26362098,,,,
3151,10.87348951,,,,
3152,8.835211235,,,,
3153,9.875095947,,,,
3154,11.86738791,,,,
3155,9.842011497,,,,
3156,7.422780026,,,,
3157,9.385972406,,,,
3158,13.11183955,,,,
3159,7.664950462,,,,
3160,5.577427383,,,,
3161,6.725264187,,,,
3162,11.80636883,,,,
3163,10.83111539,,,,
3164,7.892515198,,,,
3165,11.25623159,,,,
3166,12.0878332,,,,
3167,9.999938902,,,,
3168,9.323925543,,,,
3169,6.307863837,,,,
3170,8.585182426,,,,
3171,11.36196218,,,,
3172,8.933372335,,,,
3173,5.248535679,,,,
3174,8.167906775,,,,
3175,11.46861569,,,,
3176,8.798254618,,,,
3177,9.875504282,,,,
3178,10.24109917,,,,
3179,8.047015999,,,,
3180,9.286935988,,,,
3181,4.414928207,,,,
3182,8.490576546,,,,
3183,9.37090084,,,,
3184,11.56079223,,,,
3185,10.76457579,,,,
3186,12.11377402,,,,
3187,11.99653087,,,,
3188,9.635193367,,,,
3189,8.383511745,,,,
3190,10.14305144,,,,
3191,11.76419753,,,,
3192,8.731433415,,,,
3193,10.70599579,,,,
3194,9.372713772,,,,
3195,8.002293706,,,,
3196,9.737484719,,,,
3197,6.795187114,,,,
3198,13.44666792,,,,
3199,13.43028368,,,,
3200,11.88970491,,,,
3201,9.491080436,,,,
3202,6.903411246,,,,
3203,6.741634312,,,,
3204,6.743541169,,,,
3205,9.210489523,,,,
3206,6.943963128,,,,
3207,10.087238,,,,
3208,11.1543898,,,,
3209,11.10298476,,,,
3210,9.787473552,,,,
3211,8.441097053,,,,
3212,8.492740062,,,,
3213,12.755903,,,,
3214,8.217978764,,,,
3215,7.682657032,,,,
3216,7.798942146,,,,
3217,8.901516857,,,,
3218,7.158248368,,,,
3219,9.669586731,,,,
3220,9.535124611,,,,
3221,10.5076457,,,,
3222,6.98944711,,,,
3223,10.65013502,,,,
3224,10.34427879,,,,
3225,9.959102186,,,,
3226,7.315056818,,,,
3227,14.8891195,,,,
3228,7.636167448,,,,
3229,9.474623187,,,,
3230,8.278969035,,,,
3231,8.667007626,,,,
3232,8.450944186,,,,
3233,9.484904661,,,,
3234,8.460697488,,,,
3235,8.712460699,,,,
3236,10.83154796,,,,
3237,8.507063118,,,,
3238,7.60413427,,,,
3239,11.44527847,,,,
3240,9.079074587,,,,
3241,9.773855879,,,,
3242,6.24101127,,,,
3243,9.872833741,,,,
3244,9.893279533,,,,
3245,9.346862945,,,,
3246,6.096563987,,,,
3247,6.696318465,,,,
3248,7.302173207,,,,
3249,11.68612557,,,,
3250,7.206615739,,,,
3251,8.121123247,,,,
3252,8.44763183,,,,
3253,10.72103153,,,,
3254,6.640941225,,,,
3255,8.724314469,,,,
3256,11.71447773,,,,
3257,9.768493284,,,,
3258,11.6365369,,,,
3259,9.88936995,,,,
3260,11.86789108,,,,
3261,11.12706899,,,,
3262,10.50333026,,,,
3263,11.15094969,,,,
3264,7.614248877,,,,
3265,9.242006918,,,,
3266,8.140176242,,,,
3267,7.972610981,,,,
3268,9.766708454,,,,
3269,9.375790065,,,,
3270,10.3911498,,,,
3271,8.849439775,,,,
3272,10.61155765,,,,
3273,13.11529896,,,,
3274,9.816783551,,,,
3275,5.67366012,,,,
3276,7.889900529,,,,
3277,8.870825736,,,,
3278,10.82995402,,,,
3279,10.06880731,,,,
3280,11.80834952,,,,
3281,8.643126315,,,,
3282,9.622855468,,,,
3283,12.75874682,,,,
3284,8.065152848,,,,
3285,9.664707377,,,,
3286,11.12716326,,,,
3287,6.904698925,,,,
3288,10.77036384,,,,
3289,7.723660165,,,,
3290,9.406485037,,,,
3291,8.031563475,,,,
3292,6.674834061,,,,
3293,7.192677638,,,,
3294,11.44581463,,,,
3295,7.388865611,,,,
3296,9.512277015,,,,
3297,10.46649018,,,,
3298,9.447018614,,,,
3299,7.161950056,,,,
3300,10.38496176,,,,
3301,13.00209875,,,,
3302,6.414958894,,,,
3303,10.34962643,,,,
3304,10.52193386,,,,
3305,6.735243125,,,,
3306,11.51866928,,,,
3307,11.60214992,,,,
3308,7.237157019,,,,
3309,9.240690808,,,,
3310,9.596544219,,,,
3311,8.901976927,,,,
3312,7.565183558,,,,
3313,9.947246165,,,,
3314,7.877918588,,,,
3315,10.49236135,,,,
3316,11.56104154,,,,
3317,12.82150404,,,,
3318,9.73268536,,,,
3319,11.57045499,,,,
3320,9.116237263,,,,
3321,8.017990114,,,,
3322,6.30350679,,,,
3323,11.01473625,,,,
3324,10.3446046,,,,
3325,8.267486697,,,,
3326,8.807991843,,,,
3327,12.74188783,,,,
3328,10.4163084,,,,
3329,11.20834533,,,,
3330,8.822786585,,,,
3331,11.84043405,,,,
3332,9.785397073,,,,
3333,10.04630034,,,,
3334,10.03017002,,,,
3335,6.071207633,,,,
3336,10.48649313,,,,
3337,6.120027404,,,,
3338,10.45109037,,,,
3339,11.13814165,,,,
3340,10.63114371,,,,
3341,8.558328635,,,,
3342,11.75131392,,,,
3343,9.847128273,,,,
3344,8.741206342,,,,
3345,10.49751626,,,,
3346,8.291557547,,,,
3347,9.555930582,,,,
3348,7.527844034,,,,
3349,7.034312422,,,,
3350,6.32293092,,,,
3351,10.22789511,,,,
3352,8.835879133,,,,
3353,8.132641528,,,,
3354,11.58002403,,,,
3355,9.871227485,,,,
3356,12.88780259,,,,
3357,8.993643943,,,,
3358,12.12121945,,,,
3359,11.93805525,,,,
3360,11.00624093,,,,
3361,8.217070343,,,,
3362,8.157818779,,,,
3363,12.06486337,,,,
3364,8.007311641,,,,
3365,9.022845029,,,,
3366,9.972210143,,,,
3367,8.177459306,,,,
3368,9.566189041,,,,
3369,9.460594724,,,,
3370,8.768539049,,,,
3371,14.31866039,,,,
3372,7.267173885,,,,
3373,9.22425341,,,,
3374,6.562378334,,,,
3375,9.449062767,,,,
3376,9.250883247,,,,
3377,10.48483732,,,,
3378,6.521464741,,,,
3379,7.614055634,,,,
3380,9.742776313,,,,
3381,8.676485995,,,,
3382,10.62659715,,,,
3383,11.64838139,,,,
3384,9.776029178,,,,
3385,6.79343166,,,,
3386,7.953716636,,,,
3387,9.100883871,,,,
3388,8.635314594,,,,
3389,9.185738444,,,,
3390,7.4344643,,,,
3391,8.797196477,,,,
3392,10.90036282,,,,
3393,12.26647887,,,,
3394,9.804925586,,,,
3395,7.882995325,,,,
3396,4.927019167,,,,
3397,7.037251981,,,,
3398,13.05827781,,,,
3399,8.751103006,,,,
3400,10.08921614,,,,
3401,10.46316676,,,,
3402,10.58718427,,,,
3403,7.397914184,,,,
3404,9.970712345,,,,
3405,11.10426584,,,,
3406,9.687350601,,,,
3407,10.89572662,,,,
3408,9.145257331,,,,
3409,9.384626181,,,,
3410,9.930331608,,,,
3411,6.233096068,,,,
3412,9.312325671,,,,
3413,10.2604295,,,,
3414,8.01530214,,,,
3415,11.59554893,,,,
3416,10.86586972,,,,
3417,9.20905629,,,,
3418,10.23204274,,,,
3419,10.78110128,,,,
3420,10.55082506,,,,
3421,8.43071054,,,,
3422,10.75197369,,,,
3423,6.873841117,,,,
3424,11.26385764,,,,
3425,9.380000716,,,,
3426,9.559032502,,,,
3427,9.971091626,,,,
3428,10.17472324,,,,
3429,6.978982285,,,,
3430,5.550649022,,,,
3431,11.23647427,,,,
3432,13.47178016,,,,
3433,10.99258835,,,,
3434,7.304447201,,,,
3435,6.104302253,,,,
3436,7.588604512,,,,
3437,11.23702779,,,,
3438,11.23247973,,,,
3439,9.334363177,,,,
3440,8.107369749,,,,
3441,9.966891503,,,,
3442,9.967433798,,,,
3443,9.134419145,,,,
3444,9.157244199,,,,
3445,6.82472667,,,,
3446,13.65268283,,,,
3447,9.505988664,,,,
3448,9.127746405,,,,
3449,12.15567349,,,,
3450,10.04673785,,,,
3451,9.028769876,,,,
3452,7.236391096,,,,
3453,8.625379048,,,,
3454,9.594381768,,,,
3455,12.29962066,,,,
3456,10.37735201,,,,
3457,13.448257,,,,
3458,5.717172136,,,,
3459,13.37003852,,,,
3460,8.738720187,,,,
3461,8.856017311,,,,
3462,8.237943793,,,,
3463,11.71154884,,,,
3464,7.503678836,,,,
3465,8.56329024,,,,
3466,12.11598765,,,,
3467,10.47252683,,,,
3468,9.230820166,,,,
3469,8.704105562,,,,
3470,8.987860143,,,,
3471,8.435767328,,,,
3472,10.14872468,,,,
3473,8.610531415,,,,
3474,10.95538188,,,,
3475,8.374920602,,,,
3476,10.93254523,,,,
3477,11.10549467,,,,
3478,13.12076066,,,,
3479,9.88226159,,,,
3480,8.684830058,,,,
3481,7.78827783,,,,
3482,8.271401737,,,,
3483,8.582353596,,,,
3484,11.86940921,,,,
3485,9.402358434,,,,
3486,9.363042325,,,,
3487,7.531269818,,,,
3488,11.21744138,,,,
3489,9.877953295,,,,
3490,9.003982719,,,,
3491,13.4035308,,,,
3492,7.513605324,,,,
3493,11.21788127,,,,
3494,6.876995141,,,,
3495,12.77736735,,,,
3496,11.58081113,,,,
3497,7.404425506,,,,
3498,7.784175866,,,,
3499,5.717722349,,,,
3500,10.25623682,,,,
3501,10.87379469,,,,
3502,7.260431491,,,,
3503,7.170956834,,,,
3504,8.558631352,,,,
3505,8.841983792,,,,
3506,7.715021313,,,,
3507,11.30937487,,,,
3508,9.641509201,,,,
3509,11.59772077,,,,
3510,9.905624564,,,,
3511,6.829674616,,,,
3512,12.00191771,,,,
3513,11.66808869,,,,
3514,9.412587729,,,,
3515,10.7213701,,,,
3516,9.158521765,,,,
3517,7.892908641,,,,
3518,12.59564967,,,,
3519,12.6890438,,,,
3520,8.461079556,,,,
3521,8.199123805,,,,
3522,5.943877551,,,,
3523,7.076099924,,,,
3524,13.73005806,,,,
3525,12.61253895,,,,
3526,8.467298201,,,,
3527,12.69546662,,,,
3528,9.596464209,,,,
3529,7.797557973,,,,
3530,11.53975024,,,,
3531,12.3000773,,,,
3532,9.11032318,,,,
3533,9.83412882,,,,
3534,9.941362872,,,,
3535,9.989503361,,,,
3536,7.876122303,,,,
3537,11.0166655,,,,
3538,8.130211066,,,,
3539,8.126863662,,,,
3540,7.788764278,,,,
3541,9.191337727,,,,
3542,10.61168151,,,,
3543,8.87368838,,,,
3544,7.675877401,,,,
3545,10.81190298,,,,
3546,11.41387561,,,,
3547,9.378942159,,,,
3548,9.047399785,,,,
3549,11.81575065,,,,
3550,10.7141054,,,,
3551,8.866590504,,,,
3552,8.695222786,,,,
3553,8.371190971,,,,
3554,8.252685874,,,,
3555,6.845623147,,,,
3556,7.964658933,,,,
3557,9.283639441,,,,
3558,10.4658739,,,,
3559,10.11030617,,,,
3560,12.76247099,,,,
3561,13.15698206,,,,
3562,8.368087578,,,,
3563,8.819636713,,,,
3564,10.2659821,,,,
3565,9.384948033,,,,
3566,10.45861315,,,,
3567,6.433811405,,,,
3568,8.576809135,,,,
3569,9.461450186,,,,
3570,8.009323355,,,,
3571,9.590514041,,,,
3572,7.620933145,,,,
3573,8.935287519,,,,
3574,9.306899875,,,,
3575,8.385712245,,,,
3576,9.298492678,,,,
3577,9.457621176,,,,
3578,6.982357027,,,,
3579,9.202429693,,,,
3580,9.432488146,,,,
3581,11.80073834,,,,
3582,7.614254311,,,,
3583,9.445234122,,,,
3584,10.26620689,,,,
3585,10.74942245,,,,
3586,9.62501426,,,,
3587,10.21189357,,,,
3588,13.46738106,,,,
3589,8.107398364,,,,
3590,9.470555027,,,,
3591,7.303988901,,,,
3592,11.51937699,,,,
3593,9.06680173,,,,
3594,14.35131743,,,,
3595,8.118978336,,,,
3596,6.950698634,,,,
3597,11.5913842,,,,
3598,7.047211546,,,,
3599,6.621196576,,,,
3600,8.219963245,,,,
3601,7.602120899,,,,
3602,12.17561736,,,,
3603,7.614207717,,,,
3604,9.397170194,,,,
3605,9.620415825,,,,
3606,6.950803941,,,,
3607,8.372410131,,,,
3608,10.11237135,,,,
3609,10.62595968,,,,
3610,9.75712449,,,,
3611,6.689419989,,,,
3612,9.644024765,,,,
3613,8.213837058,,,,
3614,8.84200077,,,,
3615,10.793377,,,,
3616,7.979436258,,,,
3617,9.983535781,,,,
3618,9.993857156,,,,
3619,7.029264563,,,,
3620,8.172209088,,,,
3621,11.02826415,,,,
3622,9.280821622,,,,
3623,9.998321723,,,,
3624,7.03923848,,,,
3625,8.177177253,,,,
3626,10.14872468,,,,
3627,10.00889284,,,,
3628,11.20449052,,,,
3629,7.192561112,,,,
3630,10.30347142,,,,
3631,11.64733369,,,,
3632,8.603226338,,,,
3633,11.50499122,,,,
3634,8.336136772,,,,
3635,10.82949432,,,,
3636,12.64524111,,,,
3637,6.373703582,,,,
3638,5.98527055,,,,
3639,9.475385608,,,,
3640,9.339677425,,,,
3641,10.45054208,,,,
3642,10.43245979,,,,
3643,8.180601209,,,,
3644,11.54617081,,,,
3645,6.726682236,,,,
3646,9.698668385,,,,
3647,12.09764037,,,,
3648,7.410764884,,,,
